"","ego","alter","index_age_sex","time","ego_name","alter_name","age_grp","sex","indice_norm","indice_euclidien","indice_scalar_product","indice_normalised"
"583",23,44,0.815788327907748,1,"Sickle cell with crisis","Accid drowning and submersion","elder","female",0.601137474850791,0.717061895370581,0.666675518747813,0.0434817886178862
"584",24,44,0.712183680347385,1,"Stroke","Accid drowning and submersion","elder","female",0.578642069453468,0.665232484394921,0.613127475356558,0.0495689024390243
"585",25,44,0.808663187918562,1,"Other and unspecified cardiac dis","Accid drowning and submersion","elder","female",0.642568333789543,0.733840643331838,0.69988044418561,0.0534386991869918
"586",26,44,0.92267632380512,1,"Chronic obstructive pulmonary dis","Accid drowning and submersion","elder","female",0.728585632959186,0.835240564603179,0.80931859624569,0.0743182520325203
"587",27,44,0.723880993282686,1,"Asthma","Accid drowning and submersion","elder","female",0.55238191034707,0.667379591868162,0.614074247700335,0.04799581300813
"588",28,44,0.794825208045885,1,"Acute abdomen","Accid drowning and submersion","elder","female",0.608722866462463,0.697087864025438,0.654042925764201,0.052776544715447
"589",29,44,0.869690837061157,1,"Liver cirrhosis","Accid drowning and submersion","elder","female",0.644535660332351,0.741699814193637,0.708677567273455,0.0527240650406503
"590",30,44,0.86243313109417,1,"Renal failure","Accid drowning and submersion","elder","female",0.663102028618096,0.762609743651666,0.733965562438281,0.0523130894308942
"591",31,44,0.718835366527265,1,"Epilepsy","Accid drowning and submersion","elder","female",0.556961045291837,0.656669287701346,0.602125319541142,0.0473740650406503
"592",32,44,0.864504567248127,1,"Other and unspecified NCD","Accid drowning and submersion","elder","female",0.627506473592085,0.737901522918953,0.689927904792388,0.0440829674796748
"593",41,44,0.398350011312196,1,"Road traffic accident","Accid drowning and submersion","elder","female",0.169026346077913,0.320389003898902,0.186172428186643,0.0130857723577236
"594",42,44,0.403270197723606,1,"Other transport accident","Accid drowning and submersion","elder","female",0.209632341116796,0.348694064074721,0.216811346426815,0.0156324796747967
"595",43,44,0.403183138424897,1,"Accid fall","Accid drowning and submersion","elder","female",0.22757644752062,0.363878966620256,0.23366992283917,0.0166833333333333
"596",1,45,0.704028636889506,1,"Sepsis (non-obstetric)","Accid expos to smoke fire & flame","elder","female",0.498483557044907,0.603602672096569,0.511320469093467,0.0361123170731707
"597",2,45,0.793071323351043,1,"Acute resp infect incl pneumonia","Accid expos to smoke fire & flame","elder","female",0.609078494877959,0.707332420913412,0.665978932289079,0.0578928861788617
"598",3,45,0.802562907726081,1,"HIV/AIDS related death","Accid expos to smoke fire & flame","elder","female",0.57979080388986,0.676212225937489,0.627529241004601,0.0541167073170731
"599",4,45,0.822424786463391,1,"Diarrhoeal diseases","Accid expos to smoke fire & flame","elder","female",0.640230178325396,0.743077653446562,0.700906901727449,0.0663026016260161
"600",5,45,0.732313986622135,1,"Malaria","Accid expos to smoke fire & flame","elder","female",0.551497905803605,0.632230696707989,0.570330792701678,0.049650325203252
"601",6,45,0.6969786474042,1,"Measles","Accid expos to smoke fire & flame","elder","female",0.543850394349565,0.628714327580314,0.566120249872279,0.045345162601626
"602",7,45,0.76275714679717,1,"Meningitis and encephalitis","Accid expos to smoke fire & flame","elder","female",0.603913618980617,0.694008825627411,0.645650831745743,0.0589040650406503
"603",8,45,0.718860255859542,1,"Tetanus","Accid expos to smoke fire & flame","elder","female",0.52285242785112,0.630367613442167,0.556146526765459,0.0390630487804878
"604",9,45,0.884081805473859,1,"Pulmonary tuberculosis","Accid expos to smoke fire & flame","elder","female",0.679228227064822,0.767579369653712,0.739067379374556,0.0643566260162601
"605",11,45,0.744299996297998,1,"Haemorrhagic fever","Accid expos to smoke fire & flame","elder","female",0.551237325720606,0.644718448757563,0.586077996094558,0.0521822764227642
"606",12,45,0.6507567311705,1,"Other and unspecified infect dis","Accid expos to smoke fire & flame","elder","female",0.476045294136843,0.568331847316525,0.485630592973095,0.0415105691056911
"607",13,45,0.817066274730496,1,"Oral neoplasms","Accid expos to smoke fire & flame","elder","female",0.562012495122348,0.681990374840324,0.634201150417852,0.049355731707317
"608",14,45,0.833616480310371,1,"Digestive neoplasms","Accid expos to smoke fire & flame","elder","female",0.647942638017294,0.714697171611245,0.669729044656521,0.0699707723577235
"609",15,45,0.847260019929181,1,"Respiratory neoplasms","Accid expos to smoke fire & flame","elder","female",0.638194896764891,0.714016665963788,0.672439263619955,0.0619753658536585
"610",16,45,0.795277847388678,1,"Breast neoplasms","Accid expos to smoke fire & flame","elder","female",0.609376112993659,0.714419360475618,0.67423687954824,0.0535547967479674
"611",17,45,0.837197857943695,1,"Reproductive neoplasms MF","Accid expos to smoke fire & flame","elder","female",0.673718728217044,0.755934948703548,0.71529887940537,0.0733535365853658
"612",18,45,0.781036984291068,1,"Other and unspecified neoplasms","Accid expos to smoke fire & flame","elder","female",0.543043935815125,0.655569712291917,0.600721652981978,0.0464206097560975
"613",19,45,0.814457422084525,1,"Severe anaemia","Accid expos to smoke fire & flame","elder","female",0.60173634098163,0.747097983212444,0.707922322398422,0.0454465040650406
"614",20,45,0.781298217141771,1,"Severe malnutrition","Accid expos to smoke fire & flame","elder","female",0.640769752828079,0.762385450175955,0.735040429085278,0.0580688211382113
"615",21,45,0.765914874137985,1,"Diabetes mellitus","Accid expos to smoke fire & flame","elder","female",0.560996549112026,0.720271203437435,0.683156304578919,0.0487697560975609
"616",22,45,0.590459028535652,1,"Acute cardiac disease","Accid expos to smoke fire & flame","elder","female",0.467351656306948,0.562526208769489,0.478647035708373,0.0380521138211382
"617",23,45,0.766145735877293,1,"Sickle cell with crisis","Accid expos to smoke fire & flame","elder","female",0.576168614810233,0.709542706125873,0.654721198745664,0.0431606504065041
"618",24,45,0.679151369537178,1,"Stroke","Accid expos to smoke fire & flame","elder","female",0.532212762566111,0.648280502569676,0.591692420240889,0.0469632113821137
"619",25,45,0.747713915004435,1,"Other and unspecified cardiac dis","Accid expos to smoke fire & flame","elder","female",0.591536287952058,0.7027688051888,0.660675018232811,0.0507191869918698
"620",26,45,0.877162223897472,1,"Chronic obstructive pulmonary dis","Accid expos to smoke fire & flame","elder","female",0.70604407457578,0.821432313526429,0.793698037229732,0.0738385772357723
"621",27,45,0.697229097721034,1,"Asthma","Accid expos to smoke fire & flame","elder","female",0.523565507198305,0.665413093738846,0.612379164027034,0.0468413414634146
"622",28,45,0.751066513326859,1,"Acute abdomen","Accid expos to smoke fire & flame","elder","female",0.581543107259664,0.690219211477308,0.64526686557447,0.0519188211382113
"623",29,45,0.836143687481842,1,"Liver cirrhosis","Accid expos to smoke fire & flame","elder","female",0.651105158691922,0.75389640234,0.723135995943406,0.0549395121951218
"624",30,45,0.799993934340856,1,"Renal failure","Accid expos to smoke fire & flame","elder","female",0.610939410118105,0.741672004195605,0.707369963732173,0.0497724390243901
"625",31,45,0.690589519910725,1,"Epilepsy","Accid expos to smoke fire & flame","elder","female",0.535618300144259,0.65846912193046,0.604761569319492,0.0469391056910568
"626",32,45,0.783753750434861,1,"Other and unspecified NCD","Accid expos to smoke fire & flame","elder","female",0.579959532813308,0.718839651756344,0.662607115828171,0.0422374390243903
"627",41,45,0.430715652716624,1,"Road traffic accident","Accid expos to smoke fire & flame","elder","female",0.283658282754781,0.387093210630537,0.26052873930257,0.0226914634146341
"628",42,45,0.413792129309791,1,"Other transport accident","Accid expos to smoke fire & flame","elder","female",0.213431023081443,0.361489528000759,0.230912328574157,0.0164658130081301
"629",43,45,0.404794588792584,1,"Accid fall","Accid expos to smoke fire & flame","elder","female",0.173886352752366,0.354699484412248,0.22274732186722,0.0131955284552846
"630",44,45,0.439328853958948,1,"Accid drowning and submersion","Accid expos to smoke fire & flame","elder","female",0.265329375494642,0.393520179775517,0.268002837349088,0.0203333333333333
"631",1,46,0.666698593742186,1,"Sepsis (non-obstetric)","Contact with venomous plant/animal","elder","female",0.455753840165567,0.566269733005067,0.471619660802734,0.0312236585365853
"632",2,46,0.749366080522093,1,"Acute resp infect incl pneumonia","Contact with venomous plant/animal","elder","female",0.569144327624805,0.667945288069937,0.612407322655763,0.0518578861788618
"633",3,46,0.792965811225635,1,"HIV/AIDS related death","Contact with venomous plant/animal","elder","female",0.555217574758927,0.659736763168868,0.605686014058854,0.0496386178861789
"634",4,46,0.798135991249852,1,"Diarrhoeal diseases","Contact with venomous plant/animal","elder","female",0.611846402995261,0.720039985024221,0.663417319008207,0.060955894308943
"635",5,46,0.696721479159763,1,"Malaria","Contact with venomous plant/animal","elder","female",0.496689417136273,0.598269477900237,0.52252306698645,0.0427618292682927
"636",6,46,0.740970335991056,1,"Measles","Contact with venomous plant/animal","elder","female",0.534885934282755,0.655053854229152,0.600312318031188,0.0424932520325203
"637",7,46,0.753288102722237,1,"Meningitis and encephalitis","Contact with venomous plant/animal","elder","female",0.58380703100673,0.68226137176764,0.624801386505834,0.054645975609756
"638",8,46,0.682627854941057,1,"Tetanus","Contact with venomous plant/animal","elder","female",0.480222432304835,0.596495074475957,0.518587747098785,0.0339886991869919
"639",9,46,0.846870903544121,1,"Pulmonary tuberculosis","Contact with venomous plant/animal","elder","female",0.642639792950394,0.733303494003964,0.69238396797932,0.0583614634146342
"640",11,46,0.717498824935091,1,"Haemorrhagic fever","Contact with venomous plant/animal","elder","female",0.520847511923457,0.617536817940274,0.546858494853738,0.0472562195121952
"641",12,46,0.662324413588279,1,"Other and unspecified infect dis","Contact with venomous plant/animal","elder","female",0.477239451389761,0.569985309000092,0.490296431132162,0.0397370325203252
"642",13,46,0.800162493635692,1,"Oral neoplasms","Contact with venomous plant/animal","elder","female",0.533379919130674,0.66045389828145,0.603514848483635,0.0447426829268292
"643",14,46,0.815797577228749,1,"Digestive neoplasms","Contact with venomous plant/animal","elder","female",0.621467911269321,0.694618678155644,0.637335416532089,0.0646666666666667
"644",15,46,0.818034587213418,1,"Respiratory neoplasms","Contact with venomous plant/animal","elder","female",0.604380032711947,0.684377419926535,0.62976487340302,0.0563136991869919
"645",16,46,0.776555908218492,1,"Breast neoplasms","Contact with venomous plant/animal","elder","female",0.575530402992483,0.694432217485047,0.645127937280842,0.0483158943089431
"646",17,46,0.82179501413832,1,"Reproductive neoplasms MF","Contact with venomous plant/animal","elder","female",0.648707442518785,0.739293284980838,0.68605581298367,0.0680780487804878
"647",18,46,0.765867607326774,1,"Other and unspecified neoplasms","Contact with venomous plant/animal","elder","female",0.514023396920156,0.634544181113934,0.573919435404782,0.0419174796747967
"648",19,46,0.786362639965286,1,"Severe anaemia","Contact with venomous plant/animal","elder","female",0.537323204305385,0.718930832995625,0.67710562739074,0.0384676016260162
"649",20,46,0.811960916272634,1,"Severe malnutrition","Contact with venomous plant/animal","elder","female",0.661116821535885,0.784760123160597,0.76084373998768,0.0573116260162601
"650",21,46,0.798882160622634,1,"Diabetes mellitus","Contact with venomous plant/animal","elder","female",0.584660149192402,0.743679489050006,0.711177373429069,0.0485266260162602
"651",22,46,0.595415119065882,1,"Acute cardiac disease","Contact with venomous plant/animal","elder","female",0.454974207347431,0.564018604139016,0.482651421731349,0.0352542682926829
"652",23,46,0.735104136693589,1,"Sickle cell with crisis","Contact with venomous plant/animal","elder","female",0.530944282136298,0.680974516632086,0.624587681209691,0.0376839430894309
"653",24,46,0.690149275606812,1,"Stroke","Contact with venomous plant/animal","elder","female",0.521933969542208,0.655133324535637,0.598489191094534,0.0440026829268292
"654",25,46,0.755949205012683,1,"Other and unspecified cardiac dis","Contact with venomous plant/animal","elder","female",0.563871553770449,0.705751143629102,0.664876541541179,0.0461286585365853
"655",26,46,0.851681348991247,1,"Chronic obstructive pulmonary dis","Contact with venomous plant/animal","elder","female",0.677834062631011,0.797320188261641,0.756409887597443,0.0682214634146342
"656",27,46,0.673456299027371,1,"Asthma","Contact with venomous plant/animal","elder","female",0.476393935966251,0.643093907103476,0.579559409063012,0.0407467479674797
"657",28,46,0.738969426311102,1,"Acute abdomen","Contact with venomous plant/animal","elder","female",0.54565685009936,0.675656037056991,0.62626498286934,0.0465681300813008
"658",29,46,0.811510413933098,1,"Liver cirrhosis","Contact with venomous plant/animal","elder","female",0.616435725716838,0.728556289079802,0.693344616718134,0.0495888211382113
"659",30,46,0.773700069804671,1,"Renal failure","Contact with venomous plant/animal","elder","female",0.577649117122615,0.715775053120732,0.677152179921877,0.0447876016260162
"660",31,46,0.707593596843529,1,"Epilepsy","Contact with venomous plant/animal","elder","female",0.539218947831591,0.6700986066358,0.617692813412877,0.0451331300813008
"661",32,46,0.763350189056633,1,"Other and unspecified NCD","Contact with venomous plant/animal","elder","female",0.54175507497103,0.696704754156682,0.641518443369463,0.0373235772357724
"662",41,46,0.429959126049283,1,"Road traffic accident","Contact with venomous plant/animal","elder","female",0.275518422497033,0.38294301852426,0.254342709954666,0.0209563008130081
"663",42,46,0.410291292303779,1,"Other transport accident","Contact with venomous plant/animal","elder","female",0.201533765153593,0.3543137175829,0.221935679223461,0.0147550406504065
"664",43,46,0.393416533299614,1,"Accid fall","Contact with venomous plant/animal","elder","female",0.15617056881696,0.340903143700731,0.207758562979664,0.0112367073170732
"665",44,46,0.429287887771549,1,"Accid drowning and submersion","Contact with venomous plant/animal","elder","female",0.260304503927217,0.382183673481073,0.253715253843089,0.0189241056910569
"666",45,46,0.428804590238945,1,"Accid expos to smoke fire & flame","Contact with venomous plant/animal","elder","female",0.20343964873419,0.373128626824166,0.242081394666784,0.0153143495934959
"667",1,47,0.669409323597452,1,"Sepsis (non-obstetric)","Exposure to force of nature","elder","female",0.461059723684459,0.568180510915817,0.47475561290383,0.0307442682926829
"668",2,47,0.780327741925032,1,"Acute resp infect incl pneumonia","Exposure to force of nature","elder","female",0.588267350916401,0.69165885713519,0.642655371090858,0.0525248373983739
"669",3,47,0.798742604036087,1,"HIV/AIDS related death","Exposure to force of nature","elder","female",0.566996833866902,0.663202829221068,0.610003528106685,0.0496551626016259
"670",4,47,0.810708909728057,1,"Diarrhoeal diseases","Exposure to force of nature","elder","female",0.622026493975051,0.730306727006789,0.676454483368921,0.0608329268292682
"671",5,47,0.71213182444904,1,"Malaria","Exposure to force of nature","elder","female",0.525026387744508,0.60965457095543,0.537111281454276,0.0442416260162601
"672",6,47,0.750892504069048,1,"Measles","Exposure to force of nature","elder","female",0.567964620216734,0.662952512095491,0.61037273080673,0.0440828048780487
"673",7,47,0.75814793366085,1,"Meningitis and encephalitis","Exposure to force of nature","elder","female",0.588568851942013,0.686153317576446,0.629451948094131,0.0540156910569105
"674",8,47,0.684102423115729,1,"Tetanus","Exposure to force of nature","elder","female",0.489874957329609,0.59895397981535,0.522195242411572,0.0337763008130081
"675",9,47,0.876013381204613,1,"Pulmonary tuberculosis","Exposure to force of nature","elder","female",0.661108017473998,0.753858615901649,0.718027108818058,0.0588300406504065
"676",11,47,0.728755559799427,1,"Haemorrhagic fever","Exposure to force of nature","elder","female",0.528004016512327,0.625579967187772,0.557047819806699,0.046940243902439
"677",12,47,0.669283439043712,1,"Other and unspecified infect dis","Exposure to force of nature","elder","female",0.493181852216061,0.574856056271986,0.496676426388437,0.0401628455284553
"678",13,47,0.801042095439454,1,"Oral neoplasms","Exposure to force of nature","elder","female",0.53274318922542,0.660495044068704,0.603288720243023,0.043715325203252
"679",14,47,0.821465136040533,1,"Digestive neoplasms","Exposure to force of nature","elder","female",0.629292186610878,0.698317092521501,0.641705760152787,0.0643303658536585
"680",15,47,0.834977714108885,1,"Respiratory neoplasms","Exposure to force of nature","elder","female",0.616574906237038,0.696075715798106,0.644545653848925,0.0563227642276422
"681",16,47,0.779130448362356,1,"Breast neoplasms","Exposure to force of nature","elder","female",0.5847900358479,0.696083089254214,0.646936307928236,0.0480241463414633
"682",17,47,0.827590954085952,1,"Reproductive neoplasms MF","Exposure to force of nature","elder","female",0.657734029841684,0.743669386283925,0.691294427113089,0.0678228861788617
"683",18,47,0.768920822634675,1,"Other and unspecified neoplasms","Exposure to force of nature","elder","female",0.521182722172166,0.636126965672092,0.575892006673658,0.0415484959349593
"684",19,47,0.797506514445471,1,"Severe anaemia","Exposure to force of nature","elder","female",0.571813981132405,0.727126358331721,0.687717410569219,0.0398914634146341
"685",20,47,0.814297856191238,1,"Severe malnutrition","Exposure to force of nature","elder","female",0.672328568164365,0.786552266574492,0.762879866604177,0.0570544308943088
"686",21,47,0.799825471450739,1,"Diabetes mellitus","Exposure to force of nature","elder","female",0.591681774020693,0.744197468109029,0.711694195816614,0.0480277235772357
"687",22,47,0.597107218787818,1,"Acute cardiac disease","Exposure to force of nature","elder","female",0.46326704957581,0.565164897066461,0.484162329024532,0.035049918699187
"688",23,47,0.737006852122858,1,"Sickle cell with crisis","Exposure to force of nature","elder","female",0.545436267651175,0.682616494206851,0.627123333692731,0.0377153658536586
"689",24,47,0.693251823170716,1,"Stroke","Exposure to force of nature","elder","female",0.532405214642437,0.657552875914586,0.601401698449629,0.0439121544715446
"690",25,47,0.757907545349099,1,"Other and unspecified cardiac dis","Exposure to force of nature","elder","female",0.570088641307661,0.707084989426394,0.666513033957968,0.0455950406504064
"691",26,47,0.87076733459419,1,"Chronic obstructive pulmonary dis","Exposure to force of nature","elder","female",0.690303073932759,0.813154209755382,0.776490261754845,0.0682144308943089
"692",27,47,0.697513055018357,1,"Asthma","Exposure to force of nature","elder","female",0.49411904686745,0.663239435773503,0.605445850284016,0.0413594715447155
"693",28,47,0.756835006803873,1,"Acute abdomen","Exposure to force of nature","elder","female",0.55758830375313,0.689785157809794,0.644140840598672,0.0465670325203251
"694",29,47,0.819672464732694,1,"Liver cirrhosis","Exposure to force of nature","elder","female",0.628171213468736,0.734217108736036,0.700418868253892,0.0493844715447153
"695",30,47,0.780227265806898,1,"Renal failure","Exposure to force of nature","elder","female",0.585140439332677,0.720656392135625,0.683335448104185,0.0442986991869917
"696",31,47,0.70666241838998,1,"Epilepsy","Exposure to force of nature","elder","female",0.539429116167759,0.669240997842701,0.616390260803813,0.0441645528455284
"697",32,47,0.766472653900797,1,"Other and unspecified NCD","Exposure to force of nature","elder","female",0.552417695317356,0.698625241748824,0.644474620234683,0.0370482520325203
"698",41,47,0.429034888454341,1,"Road traffic accident","Exposure to force of nature","elder","female",0.278649563887904,0.382006779121245,0.253012531145233,0.0206850406504065
"699",42,47,0.409147198762469,1,"Other transport accident","Exposure to force of nature","elder","female",0.201243675562402,0.353085689537526,0.220343765277188,0.0143658943089431
"700",43,47,0.390891977772295,1,"Accid fall","Exposure to force of nature","elder","female",0.151678169821581,0.338546981006154,0.205038476730879,0.0106361788617886
"701",44,47,0.42635273798243,1,"Accid drowning and submersion","Exposure to force of nature","elder","female",0.248508125296827,0.37973826812692,0.250651859435551,0.0176121951219512
"702",45,47,0.426460423045191,1,"Accid expos to smoke fire & flame","Exposure to force of nature","elder","female",0.190088352951334,0.370960107984295,0.239279660604279,0.0139617886178862
"703",46,47,0.395104885523203,1,"Contact with venomous plant/animal","Exposure to force of nature","elder","female",0.143312766767424,0.340098070070205,0.20734025771444,0.00996231707317073
"704",1,48,0.660343161085866,1,"Sepsis (non-obstetric)","Accid poisoning & noxious subs","elder","female",0.478804121886609,0.572512861185992,0.472312330195811,0.0356284959349593
"705",2,48,0.771937210936403,1,"Acute resp infect incl pneumonia","Accid poisoning & noxious subs","elder","female",0.597147261460666,0.690010752540648,0.643388352784485,0.0579334552845528
"706",3,48,0.779842998500547,1,"HIV/AIDS related death","Accid poisoning & noxious subs","elder","female",0.522867222318664,0.628292492482401,0.566039226786707,0.0498320731707316
"707",4,48,0.710577381006826,1,"Diarrhoeal diseases","Accid poisoning & noxious subs","elder","female",0.552177597670242,0.657641207348067,0.586886978922363,0.0582699999999999
"708",5,48,0.655171505442231,1,"Malaria","Accid poisoning & noxious subs","elder","female",0.464011467547352,0.575632616595903,0.496040215570718,0.0426868292682926
"709",6,48,0.748386435329868,1,"Measles","Accid poisoning & noxious subs","elder","female",0.583755856782292,0.672099926601349,0.622200881081634,0.0498206910569105
"710",7,48,0.725543623549749,1,"Meningitis and encephalitis","Accid poisoning & noxious subs","elder","female",0.535188654656454,0.65742824162719,0.596987444873704,0.0532535772357722
"711",8,48,0.674754495374787,1,"Tetanus","Accid poisoning & noxious subs","elder","female",0.498729517343825,0.601940374282199,0.520615107637115,0.0382418292682927
"712",9,48,0.870647732208337,1,"Pulmonary tuberculosis","Accid poisoning & noxious subs","elder","female",0.635403203808287,0.728204633716628,0.689196503795093,0.0614541056910569
"713",11,48,0.65241118757111,1,"Haemorrhagic fever","Accid poisoning & noxious subs","elder","female",0.458908713982706,0.570593339769679,0.488857772850519,0.0443447967479674
"714",12,48,0.649059536203756,1,"Other and unspecified infect dis","Accid poisoning & noxious subs","elder","female",0.468277805131572,0.556091323850201,0.470694056863317,0.0417543902439025
"715",13,48,0.787879430895285,1,"Oral neoplasms","Accid poisoning & noxious subs","elder","female",0.555493982351126,0.65897742556563,0.604147295750416,0.049875975609756
"716",14,48,0.786584443591646,1,"Digestive neoplasms","Accid poisoning & noxious subs","elder","female",0.606626879951849,0.674258635735764,0.61587895861151,0.0667023983739837
"717",15,48,0.846884182661389,1,"Respiratory neoplasms","Accid poisoning & noxious subs","elder","female",0.6457506771821,0.709250037741855,0.665373212443583,0.0639793495934959
"718",16,48,0.778387808519818,1,"Breast neoplasms","Accid poisoning & noxious subs","elder","female",0.612185751409729,0.700615285797976,0.655987196111732,0.0550059349593495
"719",17,48,0.811939282687161,1,"Reproductive neoplasms MF","Accid poisoning & noxious subs","elder","female",0.654390874588299,0.73310418066059,0.683901048300044,0.0725363821138211
"720",18,48,0.770452734328033,1,"Other and unspecified neoplasms","Accid poisoning & noxious subs","elder","female",0.529247373507439,0.634526651536532,0.573956056750733,0.0462823170731707
"721",19,48,0.793310392229775,1,"Severe anaemia","Accid poisoning & noxious subs","elder","female",0.601358638633598,0.730112763651068,0.687834004228241,0.046600894308943
"722",20,48,0.803189374069083,1,"Severe malnutrition","Accid poisoning & noxious subs","elder","female",0.659205287371762,0.781043517018686,0.75745851502398,0.061036219512195
"723",21,48,0.7811311482389,1,"Diabetes mellitus","Accid poisoning & noxious subs","elder","female",0.587998006374115,0.727662065944272,0.692255973220902,0.0522737398373983
"724",22,48,0.635737210801112,1,"Acute cardiac disease","Accid poisoning & noxious subs","elder","female",0.501077344565017,0.600320684084665,0.528730619624293,0.0417837398373984
"725",23,48,0.725847157712037,1,"Sickle cell with crisis","Accid poisoning & noxious subs","elder","female",0.557670648328813,0.684785905821424,0.624331017981388,0.0428719512195122
"726",24,48,0.72333981423875,1,"Stroke","Accid poisoning & noxious subs","elder","female",0.555213779820821,0.685069145120704,0.638442736185806,0.0500849999999999
"727",25,48,0.796613092537776,1,"Other and unspecified cardiac dis","Accid poisoning & noxious subs","elder","female",0.619100587218383,0.740243516399569,0.707803525829516,0.0543004065040649
"728",26,48,0.882337020399458,1,"Chronic obstructive pulmonary dis","Accid poisoning & noxious subs","elder","female",0.71113073834209,0.824559543725713,0.796064023111125,0.0757693902439024
"729",27,48,0.723879905414169,1,"Asthma","Accid poisoning & noxious subs","elder","female",0.53310762897048,0.678870842590544,0.628842301962262,0.0487436991869918
"730",28,48,0.66038546862999,1,"Acute abdomen","Accid poisoning & noxious subs","elder","female",0.506589308395492,0.606521300851105,0.537870550027161,0.0462236178861787
"731",29,48,0.765032111848895,1,"Liver cirrhosis","Accid poisoning & noxious subs","elder","female",0.583543225162537,0.698790785871859,0.654868278084145,0.0503865853658535
"732",30,48,0.73466421327833,1,"Renal failure","Accid poisoning & noxious subs","elder","female",0.530274979050142,0.684057853693281,0.635497224503979,0.0442439024390243
"733",31,48,0.753183443901491,1,"Epilepsy","Accid poisoning & noxious subs","elder","female",0.570541960421372,0.699391929130836,0.656566402503454,0.0511219512195121
"734",32,48,0.769702745717116,1,"Other and unspecified NCD","Accid poisoning & noxious subs","elder","female",0.558239423032505,0.69249213781045,0.63007167426004,0.0417536991869919
"735",41,48,0.482663378417154,1,"Road traffic accident","Accid poisoning & noxious subs","elder","female",0.283591712683618,0.401514504278966,0.277655076226242,0.0232439837398374
"736",42,48,0.46808898658045,1,"Other transport accident","Accid poisoning & noxious subs","elder","female",0.298551305469279,0.412907304101083,0.291314274236347,0.0236199593495935
"737",43,48,0.457046216431215,1,"Accid fall","Accid poisoning & noxious subs","elder","female",0.265927451357155,0.406812439357253,0.283810687337266,0.0207032520325203
"738",44,48,0.493433152702813,1,"Accid drowning and submersion","Accid poisoning & noxious subs","elder","female",0.280829377832162,0.410094974721829,0.287931776371421,0.0220735772357724
"739",45,48,0.49393713070954,1,"Accid expos to smoke fire & flame","Accid poisoning & noxious subs","elder","female",0.304011929930687,0.438731405240631,0.32267268099693,0.0246792682926829
"740",46,48,0.444156826764898,1,"Contact with venomous plant/animal","Accid poisoning & noxious subs","elder","female",0.256563100756918,0.39484787340177,0.268563674252591,0.0198180081300813
"741",47,48,0.453210236474411,1,"Exposure to force of nature","Accid poisoning & noxious subs","elder","female",0.259347338395049,0.401784748737195,0.276597311365669,0.0195589430894309
"742",1,49,0.684338921965552,1,"Sepsis (non-obstetric)","Intentional self-harm","elder","female",0.489940788999072,0.589011953057284,0.495493815817275,0.0358897560975609
"743",2,49,0.780260845686428,1,"Acute resp infect incl pneumonia","Intentional self-harm","elder","female",0.601913891018637,0.695683482303577,0.650389248100359,0.0576987804878049
"744",3,49,0.78563763096903,1,"HIV/AIDS related death","Intentional self-harm","elder","female",0.52702262759162,0.629605246907261,0.567706792091126,0.0496177235772358
"745",4,49,0.799990827352539,1,"Diarrhoeal diseases","Intentional self-harm","elder","female",0.632263273571961,0.727790816414468,0.678835927237926,0.0659889837398375
"746",5,49,0.715621407925293,1,"Malaria","Intentional self-harm","elder","female",0.543914747709984,0.622193628802175,0.556420496720686,0.0494076016260163
"747",6,49,0.758685166115437,1,"Measles","Intentional self-harm","elder","female",0.592236206891556,0.682544824206346,0.635551832035092,0.0498585365853659
"748",7,49,0.767207766755974,1,"Meningitis and encephalitis","Intentional self-harm","elder","female",0.592907083203304,0.688553828512495,0.636935382652556,0.0583101219512196
"749",8,49,0.693804586672555,1,"Tetanus","Intentional self-harm","elder","female",0.52187533641942,0.616639234935013,0.540713666826673,0.0394121951219512
"750",9,49,0.881009915619754,1,"Pulmonary tuberculosis","Intentional self-harm","elder","female",0.625334150097415,0.73258948359238,0.694420131802756,0.0597560162601626
"751",11,49,0.727117929747838,1,"Haemorrhagic fever","Intentional self-harm","elder","female",0.542822180240318,0.628913789187961,0.564583704619593,0.051824756097561
"752",12,49,0.680322026936473,1,"Other and unspecified infect dis","Intentional self-harm","elder","female",0.496422383670309,0.577695299735766,0.499070586879788,0.0436889837398374
"753",13,49,0.801915970304669,1,"Oral neoplasms","Intentional self-harm","elder","female",0.557299076899933,0.668324807246967,0.615948917927802,0.0493926016260163
"754",14,49,0.820766691232636,1,"Digestive neoplasms","Intentional self-harm","elder","female",0.626800157822054,0.693214375836528,0.64006696814524,0.0681946341463415
"755",15,49,0.847329585052246,1,"Respiratory neoplasms","Intentional self-harm","elder","female",0.635293702505172,0.70673418074606,0.661856381755254,0.0622075203252033
"756",16,49,0.784799114850303,1,"Breast neoplasms","Intentional self-harm","elder","female",0.61106504951507,0.705261221495971,0.66163171267223,0.0541975203252033
"757",17,49,0.833281627676224,1,"Reproductive neoplasms MF","Intentional self-harm","elder","female",0.657636329675737,0.747892397362724,0.702546520493806,0.0721344715447155
"758",18,49,0.781445099297303,1,"Other and unspecified neoplasms","Intentional self-harm","elder","female",0.517372178322394,0.6391088508276,0.57992451398459,0.0446446341463415
"759",19,49,0.80835192136712,1,"Severe anaemia","Intentional self-harm","elder","female",0.598187055370857,0.741600969404836,0.702804391492145,0.0456623170731707
"760",20,49,0.818769522307707,1,"Severe malnutrition","Intentional self-harm","elder","female",0.688447376400364,0.794425238352045,0.773461586601101,0.0629464227642278
